ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP
52508,Google Received 27477 Government Requests for User Data,http://thenextweb.com/google/2014/03/27/google-received-27477-government-requests-data-impacting-42648-accounts-second-half-2013/,The Next Web,t,d69b04PmdhYtjoM0RxxIJsHX1Vk7M,thenextweb.com,1395955769321
59923,Missing Malaysian Flight MH370: Search area shifts after Boeing looks at engine  ...,http://www.focus-fen.net/news/2014/03/29/331364/missing-malaysian-flight-mh370-search-area-shifts-after-boeing-looks-at-engine-data.html,Focus News,b,dxmNe0_ErE0t6UM1hmHBJbhlOJTnM,www.focus-fen.net,1396066134774
59959,Malaysia Flight's Unknown Fate Blocks Claims Against Boeing,http://www.law360.com/articles/522981/malaysia-flight-s-unknown-fate-blocks-claims-against-boeing,Law360 \(subscription\),b,dxmNe0_ErE0t6UM1hmHBJbhlOJTnM,www.law360.com,1396066144184
63989,Missing Malaysian Flight MH370: Search area shifts after Boeing looks at engine  ...,http://www.independent.co.uk/news/world/australasia/missing-malaysian-flight-mh370-search-area-shifts-after-boeing-looks-at-engine-data-9222264.html,The Independent,b,dvqkQfPMRSHcVMMZg6jQdlFk9GPWM,www.independent.co.uk,1396125255885
64604,Airbus recreates the surface of Mars in Stevenage to test the ESA's ExoMars rover,http://www.gizmag.com/airbus-mars-esa-exomars-rover/31406/,Gizmag,t,dl7wVYK2HuleVjMLIw_Ua5iVc_o8M,www.gizmag.com,1396128040724
64611,Airbus Builds Mars Rover Simulation Facility in the UK,http://blog.executivebiz.com/2014/03/airbus-builds-mars-rover-simulation-facility-in-the-u-k/,ExecutiveBiz \(blog\),t,dl7wVYK2HuleVjMLIw_Ua5iVc_o8M,blog.executivebiz.com,1396128042196
76636,Asiana Says Boeing 777's Warning System Inadequate In SFO Crash,http://www.aviationpros.com/news/11364388/asiana-says-boeing-777s-warning-system-inadequate-in-sfo-crash,"The Leading Aviation Industry Resource for News, Equipment and",b,dxX0RN3RcyatpPM_LDnqIxREDSH_M,www.aviationpros.com,1396366530300
76637,Boeing Design Flaws Partly to Blame in California Crash,http://www.pddnet.com/news/2014/03/boeing-design-flaws-partly-blame-california-crash,Product Design \& Development,b,dxX0RN3RcyatpPM_LDnqIxREDSH_M,www.pddnet.com,1396366530543
76662,The South Korean airline asserted that the Boeing 777 had major design flaws in  ...,http://america.aljazeera.com/articles/2014/3/31/asiana-finds-jetatfaultinsfcrash.html,Al Jazeera America,b,dxX0RN3RcyatpPM_LDnqIxREDSH_M,america.aljazeera.com,1396366537067
76669,Korean carrier Asiana admits crash pilots did not check Boeing 777 airspeed,http://www.thestandard.com.hk/breaking_news_detail.asp\?id=48378&amp;icid=a&amp;d_str=,Hong Kong Standard,b,dxX0RN3RcyatpPM_LDnqIxREDSH_M,www.thestandard.com.hk,1396366538801
76675,"Boeing blames pilots for Asiana 777 crash; airline faults software, too",http://seattletimes.com/html/businesstechnology/2023272500_boeing777sfcrashxml.html,The Seattle Times,b,dxX0RN3RcyatpPM_LDnqIxREDSH_M,seattletimes.com,1396366540762
76676,Asiana says Boeing plane's systems partly to blame in fatal crash at San  ...,http://www.newser.com/article/a07561ea41304a3496ddfedd189b0602/asiana-says-boeing-planes-systems-partly-to-blame-in-fatal-crash-at-san-francisco-airport.html,Newser,b,dxX0RN3RcyatpPM_LDnqIxREDSH_M,www.newser.com,1396366541113
76681,Asiana Says Boeing's 777 Needs More Cockpit Warnings on Airspeed,http://www.businessweek.com/news/2014-03-31/asiana-says-boeing-s-777-needs-more-cockpit-warnings-for-speed,Businessweek,b,dxX0RN3RcyatpPM_LDnqIxREDSH_M,www.businessweek.com,1396366542370
76690,Asiana Says Boeing 777s Need Cockpit Warnings for Speed,http://www.bloomberg.com/news/2014-03-31/asiana-says-more-777-warnings-needed-to-prevent-crashes.html,Bloomberg,b,dxX0RN3RcyatpPM_LDnqIxREDSH_M,www.bloomberg.com,1396366544776
88477,Flash LiquidSmooth Android 4.4.2 on Samsung Galaxy S3 I747 - How to,http://wccftech.com/liquidsmooth-android-4-4-2-on-galaxy-s3-i747/,WCCFtech,t,dw2mKmXM2kCWqYMNJY57CifNsETpM,wccftech.com,1396933496661
93964	Mom of Two, Peaches Geldof Passes Away At Just 25	http://www.growingyourbaby.com/2014/04/07/mom-of-two-peaches-geldof-passes-away-at-just-25/	Growing Your Baby	e	dVcLyu7MZ2lvOuM8psiqi0ay7A2GM	www.growingyourbaby.com	1396997470949
93985	Peaches Geldof's Father, Bob Geldof Releases A Statement From The Family  ...	http://perezhilton.com/2014-04-07-peaches-geldof-dead-father-bob-geldof-statement-family	PerezHilton.com	e	dVcLyu7MZ2lvOuM8psiqi0ay7A2GM	perezhilton.com	1396997476245
112499,Southwest: Wider seats coming to 737 MAX jets,http://www.pnj.com/usatoday/article/7697587,Pensacola News Journal,b,dcTDzQXT9evCM_MygOiK5En3MwlQM,www.pnj.com,1397509889852
112507,Southwest Airlines widening seats on new Boeing 737 Max jets,http://o.canada.com/travel/southwest-airlines-widening-seats-on-new-boeing-737-max-jets/,Canada.com,b,dcTDzQXT9evCM_MygOiK5En3MwlQM,o.canada.com,1397509891864
113112	IPCC Report: And now, for some good news	http://www.businessgreen.com/bg/james-blog/2339787/ipcc-report-and-now-for-some-good-news	Business Green \(blog\)	t	dPhzj-Zymt7_2fMuSkTFhziYo3U0M	www.businessgreen.com	1397513711217
115559,No Corporate Tweet Will Ever Be Worse than US Airways' Tweet of a 777  ...,http://www.thewire.com/politics/2014/04/no-corporate-tweet-will-ever-be-worse-than-us-airways-tweet-of-a-777-crashing-into-a-vagina/360646/,The Wire,e,dLoU_AVMDB_hF_M8HpmLFYNfeG9OM,www.thewire.com,1397523508186
119731,US Airways tweets photo of a model Boeing 777 in a woman's vagina,http://www.timeslive.co.za/world/2014/04/15/us-airways-tweets-photo-of-a-model-boeing-777-in-a-woman-s-vagina,Times LIVE,e,dYvnirQ5sLRyjpMNgiKM0uOmgttPM,www.timeslive.co.za,1397593926182
123953,US Airways broadcasts Boeing 777 jet plane in a woman's vagina,http://www.eturbonews.com/44746/us-airways-broadcasts-boeing-777-jet-plane-womans-vagina,eTurboNews,e,dk2h18EZOhmYmMM2223_0XRrlGHkM,www.eturbonews.com,1397656076119
127814,Insider Selling: Google Director Sells 7872 Shares of Stock (GOOGL),http://www.mideasttime.com/insider-selling-google-director-sells-7872-shares-of-stock-googl/119737/,Mideast Time,b,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM,www.mideasttime.com,1397760160924
127887,Insider Selling: L John Doerr Unloads 7872 Shares of Google Stock (GOOG),http://www.wkrb13.com/markets/293052/insider-selling-l-john-doerr-unloads-7872-shares-of-google-stock-goog/,WKRB News,b,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM,www.wkrb13.com,1397760179437
127892,Google Director L John Doerr Sells 7872 Shares (GOOGL),http://tickerreport.com/banking-finance/188939/google-director-l-john-doerr-sells-7872-shares-googl/,Ticker Report,b,d1CA2zsSJnQ-76MDbeRGYi-m_WPZM,tickerreport.com,1397760180800
146617,Mulally flew in from Boeing and Ford took off,http://www.usatoday.com/story/money/cars/2014/04/21/ford-alan-mulally/4008171/,USA TODAY,b,dmEU-iO68ZkwuvMqta5j9d20tUWeM,www.usatoday.com,1398158264695
152366,"How to Trade Wednesday's Earnings Including Boeing, Procter & Gamble",http://www.thestreet.com/story/12677154/1/how-to-trade-wednesdays-earnings-including-boeing-procter-gamble.html,TheStreet.com,b,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM,www.thestreet.com,1398270775371
152406,Boeing lifts profit outlook,http://money.msn.co.nz/businessnews/other/8834408/boeing-lifts-profit-outlook,MSN NZ News,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,money.msn.co.nz,1398272225123
152407,Faster production spurs Boeing $965 million quarterly profit,http://www.komonews.com/news/local/Faster-production-boosts-Boeing-965-million-profit-256347731.html,KOMO News,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.komonews.com,1398272225387
152408,Boeing lifts profit outlook as jetliner demand booms,http://www.straitstimes.com/news/business/companies/story/boeing-lifts-profit-outlook-jetliner-demand-booms-20140424,Straits Times,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.straitstimes.com,1398272225664
152409,Faster production brings Boeing $965M 1Q profit,http://www.timesheraldonline.com/business/ci_25621098/faster-production-brings-boeing-965m-1q-profit,Vallejo Times-Herald,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.timesheraldonline.com,1398272225945
152410,Faster production boosts Boeing's 1Q profit to $965 million,http://www.dallasnews.com/business/airline-industry/20140423-faster-production-boosts-boeing-s-1q-profit-to-965-million.ece,Dallas Morning News,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.dallasnews.com,1398272226270
152411,Increased commercial jet deliveries helps Boeing 1Q profit; retirement plan  ...,http://www.newser.com/article/406fba4317f44734b11038f34381acae/increased-commercial-jet-deliveries-helps-boeing-1q-profit-retirement-plan-brings-write-off.html,Newser,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.newser.com,1398272226556
152412,"Higher deliveries of 737s, 787s bump Boeing revenues up 8 percent for Q1",http://www.bizjournals.com/seattle/morning_call/2014/04/boeing-q1-revenues-up-8-percent.html,Puget Sound Business Journal \(Seattle\),b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.bizjournals.com,1398272226769
152413,Boeing revenue increases in Q1,http://www.afm.aero/news/item/1470-boeing-revenue-increases-in-q1,Airline fleet Management,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.afm.aero,1398272226963
152414,Boeing Earnings Breeze Past Q1 Estimates,http://www.zacks.com/stock/news/130776/boeing-earnings-breeze-past-q1-estimates,Zacks.com,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.zacks.com,1398272227319
152415,Why the Boeing Company's Q1 Earnings Could Be a Mixed Bag,http://www.fool.com/investing/general/2014/04/23/why-the-boeing-companys-q1-earnings-could-be-a-mix.aspx,Motley Fool,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.fool.com,1398272227552
152416,Strong Quarter Makes Boeing Worth A Closer Look,http://seekingalpha.com/article/2157323-strong-quarter-makes-boeing-worth-a-closer-look\?source=google_news,Seeking Alpha,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,seekingalpha.com,1398272227745
152417,Boeing: Earnings Bring Sigh of Relief,http://blogs.barrons.com/stockstowatchtoday/2014/04/23/boeing-earnings-bring-sigh-of-relief/\?mod=BOLBlog,Barron's \(blog\),b,d2aJePDim3-pgUMy9UuD2mMkzof7M,blogs.barrons.com,1398272227951
152418,The Boeing Company (NYSE:BA): Q1 Revenue up as Plane Deliveries Increase,http://ustradevoice.com/the-boeing-company-nyseba-q1-revenue-up-as-plane-deliveries-increase-4013.html,USTrade Voice,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,ustradevoice.com,1398272228378
152419,"Boeing posts higher adjusted profit, raises 2014 forecast",http://www.iii.co.uk/news-opinion/reuters/news/161882,Interactive Investor,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.iii.co.uk,1398272228605
152420,Boeing revenue jumps on plane deliveries,http://www.stevenspointjournal.com/usatoday/article/8008993,Stevenspointjournal,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.stevenspointjournal.com,1398272228861
152421,Boeing raises 2014 profit forecast,http://www.bbc.co.uk/news/business-27126940,BBC News,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.bbc.co.uk,1398272229172
152422,"Boeing Beats Earnings, Misses Revenues",http://www.bidnessetc.com/21590-the-boeing-co-nyse-ba-news-analysis-boeing-beats-earnings-estimates-but-misses-out-on-revenues/,Bidness Etc,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.bidnessetc.com,1398272229605
152423,Boeing's Profit Slides on Pension Costs -- 2nd Update,http://www.nasdaq.com/article/boeings-profit-slides-on-pension-costs--2nd-update-20140423-00889,NASDAQ,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.nasdaq.com,1398272229832
152424,Boeing pulls in $965M profit on speeding up jet manufacturing,http://www.newsday.com/business/boeing-pulls-in-965m-profit-on-speeding-up-jet-manufacturing-1.7799956,Newsday,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.newsday.com,1398272230049
152425,Boeing Brings Makes $965M 1Q Profit With Faster Production,http://www.theepochtimes.com/n3/636729-boeing-brings-makes-965m-1q-profit-with-faster-production/,The Epoch Times,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.theepochtimes.com,1398272230353
152426,Boeing first-quarter revenue rose 8%,http://www.postandcourier.com/article/20140423/PC05/140429752/1177/boeing-first-quarter-revenue-rose-8,Charleston Post Courier,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.postandcourier.com,1398272230564
152427,"Boeing Posts Higher Profit, Lifts 2014 Forecast",http://www.spa.gov.sa/viewphotonews.php\?id=1224157&amp;pic=,Saudi Press Agency,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.spa.gov.sa,1398272230805
152428,"UPDATE 2-Boeing posts higher adjusted profit, raises 2014 forecast",http://in.reuters.com/article/2014/04/23/boeing-results-idINL3N0NF3IQ20140423,Reuters,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,in.reuters.com,1398272231132
152429,"Boeing posts higher adjusted profit, lifts 2014 forecast",http://money.msn.com/business-news/article.aspx\?feed=OBR&amp;date=20140423&amp;id=17547146,MSN Money,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,money.msn.com,1398272231441
152430,Boeing Profit Beats Estimates on Higher Jetliner Deliveries (1),http://www.businessweek.com/news/2014-04-23/boeing-profit-beats-estimates-with-boost-in-jetliner-deliveries,Businessweek,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.businessweek.com,1398272231715
152431,Boeing delivers more planes during Q1,http://www.aircargoworld.com/Air-Cargo-World-News/2014/04/boeing-delivers-more-planes-during-q1/6450,aircargoworld,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.aircargoworld.com,1398272231966
152432,Boeing earns $965 million 1Q net profit; commercial operating income up 23%,http://atwonline.com/manufacturers/boeing-earns-965-million-1q-net-profit-commercial-operating-income-23,ATWOnline,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,atwonline.com,1398272232327
152433,Faster Production Brings Boeing $965M Profit,http://www.mbtmag.com/news/2014/04/faster-production-brings-boeing-965m-profit,Manufacturing Business Technology,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.mbtmag.com,1398272232546
152434,Boeing flies straight despite profit fall,http://www.thetimes.co.uk/tto/business/industries/engineering/article4070715.ece\?CMP=OTH-gnws-standard-2014_04_23,The Times \(subscription\),b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.thetimes.co.uk,1398272232784
152435,Boeing lifts profit outlook as jetliner demand soars,http://www.rte.ie/news/business/2014/0423/610492-boeing-results/,RTE.ie,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.rte.ie,1398272233026
152436,Faster jet production boosts Boeing's profit,"http://www.latimes.com/business/la-fiw-boeing-earns-20140423,0,1891309.story",Los Angeles Times,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.latimes.com,1398272233301
152437,Boeing Reports Higher Q1 Revenue,http://www.bernama.com.my/bernama/v7/bu/newsbusiness.php\?id=1033043,Bernama,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.bernama.com.my,1398272233538
152438,"Boeing Q1 Profit Down 13%, But Results Beat View; Lifts Adj. Earnings Outlook",http://www.nasdaq.com/article/boeing-q1-profit-down-13-but-results-beat-view-lifts-adj-earnings-outlook-20140423-00698,NASDAQ,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.nasdaq.com,1398272233882
152439,Faster Production Brings Boeing $965 Million 1Q Profit,http://www.dailyfinance.com/2014/04/23/boeing-earnings/,DailyFinance,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.dailyfinance.com,1398272234110
152440,The Boeing Company (BA) Issues FY14 Earnings Guidance,http://www.watchlistnews.com/the-boeing-company-ba-issues-fy14-earnings-guidance/1717/,Watch List News \(press release\),b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.watchlistnews.com,1398272234500
152441,Boeing revenues rise in Q1 on increased deliveries,http://www.bizjournals.com/wichita/blog/2014/04/boeing-revenues-rise-in-q1-on-increased-deliveries.html,Wichita Business Journal \(blog\),b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.bizjournals.com,1398272234699
152442,Boeing gains as Q1 results beat estimates on rising commercial jet deliveries,http://www.proactiveinvestors.com/companies/news/53590/boeing-gains-as-q1-results-beat-estimates-on-rising-commercial-jet-deliveries-53590.html,Proactive Investors USA \& Canada,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.proactiveinvestors.com,1398272235022
152443,Boeing beats expectations in 1Q on demand for planes,"http://www.chicagotribune.com/business/breaking/chi-boeing-earnings-20140423,0,4447352.story",Chicago Tribune,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.chicagotribune.com,1398272235461
152444,Boeing's quarterly revenue rises 8 percent,http://www.iii.co.uk/news-opinion/reuters/news/161816,Interactive Investor,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.iii.co.uk,1398272236176
152445,"Boeing Earnings Look Good, but Don't Be Fooled",http://247wallst.com/aerospace-defense/2014/04/23/boeing-earnings-look-good-but-dont-be-fooled/,24\/7 Wall St.,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,247wallst.com,1398272236374
152446,"Boeing posts higher adjusted profit, lifts 2014 forecast April 23, 2014, 10:35 pm",https://au.news.yahoo.com/world/a/22885455/boeing-posts-higher-adjusted-profit-lifts-2014-forecast/,Yahoo\!7 News,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,au.news.yahoo.com,1398272236685
152447,The Boeing Company Beats Q1 Estimates; Lifts Outlook (BA),http://www.dividend.com/news/2014/the-boeing-company-beats-q1-estimates-lifts-outlook-ba/,Dividend.com \(blog\),b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.dividend.com,1398272236955
152448,Boeing boosts full-year forecast,http://www.theglobeandmail.com/report-on-business/international-business/us-business/boeings-revenue-rises-8-on-higher-commercial-airline-sales/article18122030/,The Globe and Mail,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.theglobeandmail.com,1398272237212
152449,"Boeing Earnings Beat Estimates, Company Raises Guidance",http://www.valuewalk.com/2014/04/boeing-earnings-beat-estimates-company-raises-guidance/,ValueWalk,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.valuewalk.com,1398272237450
152450,Boeing's Q1 revenue climbs 8 percent,http://www.bizjournals.com/stlouis/morning_call/2014/04/boeings-q1-revenue-climbs-8-percent.html,St. Louis Business Journal,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.bizjournals.com,1398272237679
152451,Boeing's earnings dip 13%,http://www.airfinancejournal.com/Article/3333366/Sectors/19892/Boeings-earnings-dip-13.html,Airfinance Journal \(subscription\),b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.airfinancejournal.com,1398272237903
152452,"Boeing exceeds profit, sales forecasts",http://www.bnn.ca/News/2014/4/23/Boeing-exceeds-profit-sales-forecasts.aspx,bnn.ca,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.bnn.ca,1398272238063
152453,Boeing's quarterly revenue rises 8 pct,http://in.reuters.com/article/2014/04/23/boeing-results-idINL3N0NF3GY20140423,Reuters,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,in.reuters.com,1398272238506
152454,Boeing's Profit Slides on Pension Costs -- Update,http://www.nasdaq.com/article/boeings-profit-slides-on-pension-costs--update-20140423-00482,NASDAQ,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.nasdaq.com,1398272238689
152455,Boeing Beats Estimates on Higher Aircraft Deliveries but Defense Revenue Drops,http://www.thestreet.com/story/12678608/1/boeing-beats-estimates-on-higher-aircraft-deliveries-but-defense-revenue-drops.html,TheStreet.com,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.thestreet.com,1398272238887
152456,Boeing Posts Better-Than-Expected Q1 Earnings,http://www.benzinga.com/news/earnings/14/04/4490456/update-boeing-posts-better-than-expected-q1-earnings,Benzinga,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.benzinga.com,1398272239231
152457,Boeing profit slides on pension costs,http://www.marketwatch.com/story/boeing-profit-slides-on-pension-costs-2014-04-23,MarketWatch,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.marketwatch.com,1398272239549
152458,Boeing's Quarterly Revenue Rise 8%,http://www.businessinsider.com/r-boeings-quarterly-revenue-rises-8-percent-2014-23,Business Insider,b,d2aJePDim3-pgUMy9UuD2mMkzof7M,www.businessinsider.com,1398272239756
